SECNO,REGION,STATE,STATION,LAT,LATITUDE,LONG,LUNIT,LONGITUD,VEGTAT,VEG,SOIL,SOIL2,CMAT,CRR,MCM,MWM,RHIGH,RLOW,RRCORR,TJAN,TFEB,TMAR,TAPR,TMAY,TJUN,TJUL,TAUG,TSEP,TOCT,TNOV,TDEC,TUNIT,RJAN,RFEB,RMAR,RAPR,RMAY,RJUN,RJUL,RAUG,RSEP,ROCT,RNOV,RDEC,RUNIT,ELEV,ELUNIT,COKLM,VEGNU
E,C,UGANDA,KITGUM,N,3.2833,E,DD,32.8833,SW,,U,,24.4907,1262.1260,22.8889,26.5000,180.0860,7.1120,6.0000,25.5000,26.5000,26.3889,25.2778,24.3889,23.7778,23.0000,22.8889,23.6111,24.0000,24.2778,24.2778,C,7.1120,27.9400,77.9780,134.8740,175.0060,144.0180,170.9420,180.0860,129.0320,114.0460,68.0720,33.0200,MM,3000.00,FT,1020.00,3.00
E,C,UGANDA,MBARARA,S,0.6167,E,DD,30.6500,FMT,,U,,20.5556,906.7800,20.1111,21.8889,121.9200,21.0820,1.0000,20.7778,21.1111,21.8889,20.5000,20.2222,20.1111,20.1111,20.7222,20.5000,20.3889,20.2222,20.1111,C,43.9420,61.9760,97.0280,121.9200,81.0260,25.9080,21.0820,60.9600,97.0280,105.9180,113.0300,76.9620,MM,4700.00,FT,1085.00,7.00
E,C,UGANDA,QUEEN-ELI,S,0.1300,E,DD,29.8600,SW,,U,,20.5550,858.6560,20.1100,21.8900,116.4590,21.0820,1.0000,20.7800,21.1100,21.8900,20.5000,20.2200,20.1100,20.1100,20.7200,20.5000,20.3900,20.2200,20.1100,C,30.9880,49.5300,84.9630,116.4590,86.9950,34.9250,21.0820,56.5150,104.5210,101.4730,104.0130,67.1920,MM,6039.83,FT,1138.00,3.00
E,C,UGANDA,SERRE,S,1.5167,E,DD,33.4500,SW,FMT,U,,24.0093,1371.3460,22.4444,25.8889,205.9940,22.0980,3.0000,25.8889,25.5556,24.8333,23.8333,23.3889,23.1111,22.4444,22.7778,23.3889,24.0556,24.2778,24.5556,C,22.0980,53.0860,99.0600,205.9940,192.0240,105.9180,116.0780,166.8780,143.0020,115.0620,97.0280,55.1180,MM,3600.00,FT,850.00,3.00
E,C,UPPER-VOL,BOROMO,N,11.7500,W,DD,2.9333,STG,,A3,,27.9676,1078.9920,25.5000,31.8889,291.0840,0.0000,4.0000,25.5000,27.8889,30.7778,31.8889,30.6111,28.3889,26.7222,26.0000,26.5000,28.1111,27.6111,25.6111,C,0.0000,3.0480,8.8900,32.0040,90.9320,119.8880,277.1140,291.0840,196.0880,48.0060,9.9060,2.0320,MM,865.00,FT,775.00,6.00
E,C,UPPER-VOL,OUAGADOUG,N,12.3667,W,DD,1.5167,STG,,A3,,28.3287,881.1260,24.7778,32.6111,264.9220,0.0000,4.0000,24.7778,27.2778,30.6111,32.6111,31.5000,29.2222,27.5000,26.2222,27.1111,29.2222,28.5000,25.3889,C,0.0000,3.0480,7.8740,19.0500,84.0740,117.0940,193.0400,264.9220,152.9080,37.0840,2.0320,0.0000,MM,997.00,FT,870.00,6.00
E,C,ZAIRE,ALBERTVIL,S,5.9167,E,DD,29.1833,FMT,,O,,23.0046,1222.2480,21.2222,24.5000,237.9980,3.0480,6.0000,23.2222,23.3889,23.6111,23.2222,23.2222,21.6111,21.2222,22.2778,23.7778,24.5000,23.2222,22.7778,C,123.9520,116.0780,155.9560,237.9980,87.1220,6.0960,3.0480,7.1120,21.0820,76.9620,182.8800,203.9620,MM,2666.00,FT,1060.00,2.00
E,C,ZAIRE,BAMBESA,N,3.4333,E,DD,25.6833,SW,,O,,24.4444,1779.5240,23.6111,25.2778,212.0900,34.0360,7.0000,24.3889,25.1111,25.2778,25.1111,24.7778,24.2222,23.6111,23.6111,24.2222,24.3889,24.3889,24.2222,C,34.0360,75.9460,133.0960,197.1040,205.9940,153.9240,181.1020,209.0420,212.0900,212.0900,129.0320,36.0680,MM,2033.00,FT,1780.00,3.00
E,C,ZAIRE,BAMBOTE-H,S,6.6400,E,DD,28.2600,FMT,,U,,24.1158,1241.0730,23.2800,24.7800,216.5350,4.5720,-4.0000,24.0000,24.2800,24.5000,24.3900,24.6100,23.2800,23.7200,24.7800,24.7200,24.1100,23.3900,23.6100,C,138.9380,128.0160,167.5130,216.5350,60.0710,8.5090,4.5720,17.5260,36.4490,89.5350,171.5770,201.8320,MM,3634.83,FT,1100.00,6.00
E,C,ZAIRE,BENI,N,0.5000,E,DD,29.5000,SW,,U,,22.9537,1691.1320,22.7778,23.1111,197.1040,62.9920,-4.0000,22.7778,22.8889,22.8889,23.0000,23.1111,23.0000,23.0000,23.1111,23.0000,23.0000,22.7778,22.8889,C,62.9920,99.0600,133.0960,197.1040,166.8780,117.0940,133.0960,187.9600,178.0540,182.8800,136.9060,96.0120,MM,3863.00,FT,1250.00,3.00
E,C,ZAIRE,INONGO,S,1.9667,E,DD,18.2667,FE,SW,O,,25.3657,1646.1740,24.7778,25.8333,213.1060,23.1140,6.0000,25.5556,25.8333,25.8333,25.8333,25.7222,25.2778,24.7778,24.8889,25.3889,25.2778,24.7778,25.2222,C,144.0180,145.0340,156.9720,160.0200,137.9220,37.0840,23.1140,94.9960,176.0220,213.1060,202.9460,154.9400,MM,1043.00,FT,794.00,1.00
E,C,ZAIRE,LEOPOLDVI,S,4.3333,E,DD,15.2667,SW,FE,O,,25.6528,1394.4600,22.1111,27.1111,236.9820,1.0160,-4.0000,26.2222,26.7222,27.1111,26.8889,26.0000,23.7222,22.1111,23.8889,25.7778,26.7222,26.2778,26.3889,C,130.0480,146.0500,193.0400,210.0580,132.0800,6.0960,1.0160,4.0640,34.0360,140.9700,236.9820,160.0200,MM,1174.00,FT,387.00,3.00
E,C,ZAIRE,LUSAKA,S,7.1500,E,DD,29.4500,FMT,,O,,21.4537,783.3360,19.1111,23.1111,148.0820,4.0640,2.0000,21.7778,22.1111,22.1111,21.8889,20.7778,19.2222,19.1111,21.0000,22.7222,23.1111,22.1111,21.5000,C,122.9360,103.8860,125.9840,78.9940,22.0980,5.0800,4.0640,6.0960,10.9220,38.1000,117.0940,148.0820,MM,4132.00,FT,870.00,7.00
E,C,ZAIRE,YANGAMBI,N,0.7667,E,DD,24.4167,FE,,O,,24.5787,1696.7200,23.6111,25.5000,219.9640,85.5980,7.0000,24.7222,25.2778,25.5000,25.2222,24.8889,24.5000,23.6111,23.8889,24.2778,24.5000,24.2778,24.2778,C,90.4240,85.5980,140.9700,154.4320,152.4000,111.2520,131.8260,152.9080,171.7040,219.9640,179.5780,105.6640,MM,1378.00,FT,1545.00,1.00
E,C,ZAMBIA,ABERCORN,S,8.8167,E,DD,31.3833,FMO,,O,,19.6713,1154.6840,17.5556,21.9444,237.7440,0.0000,5.0000,19.5000,19.8333,19.7778,20.1667,19.1667,17.7222,17.5556,18.9444,20.9444,21.9444,20.6667,19.8333,C,199.3900,207.0100,237.7440,102.1080,27.9400,0.0000,0.0000,0.5080,3.8100,26.4160,135.3820,214.3760,MM,5440.00,FT,960.00,7.00
E,C,ZAMBIA,BROKEN_HI,S,14.4000,E,DD,28.4000,FMO,,O,,20.6481,939.5460,16.0000,24.8333,268.4780,0.0000,3.0000,21.8333,21.8889,21.5000,20.6667,18.3889,16.0556,16.0000,18.5000,22.1111,24.8333,23.6667,22.3333,C,268.4780,201.4220,126.7460,20.3200,0.2540,0.5080,0.5080,0.0000,2.0320,17.7800,93.2180,208.2800,MM,3902.00,FT,1030.00,2.00
E,C,ZAMBIA,HUKWE-H&G,S,16.9300,E,DD,24.3200,STG,,A3,,22.3192,763.6840,16.9700,26.8100,172.9740,0.0250,3.0000,23.6100,23.5000,23.3600,22.7800,19.6400,16.9700,17.2200,20.1100,24.5000,26.8100,25.3300,24.0000,C,172.9740,169.6720,116.9250,28.3630,3.0480,0.5930,0.0250,0.2540,2.2010,24.5530,80.9410,164.1350,MM,3257.67,FT,1225.00,6.00
E,C,ZIMBABWE,BEITBRIDG,S,22.2500,E,DD,29.9833,STG,,D,,23.0741,298.4500,16.4444,27.4444,57.4040,0.2540,0.1000,27.4444,26.7778,25.5556,23.6667,19.8333,16.4444,16.4444,18.8333,22.2778,25.6667,26.6667,27.2778,C,57.4040,51.5620,50.2920,14.9860,5.3340,6.0960,1.5240,0.2540,9.9060,18.2880,36.3220,46.4820,MM,1505.00,FT,430.00,6.00
E,C,ZIMBABWE,CHIRUNDU,S,16.0000,E,DD,28.9000,FMO,,O,,25.1065,796.5440,19.5000,30.3889,186.1820,0.0000,1.0000,26.1667,26.1111,26.0556,25.6111,22.7778,19.5000,19.6667,22.0556,27.1111,30.3889,29.1111,26.7222,C,182.6260,154.4320,84.0740,17.7800,0.0000,2.5400,0.0000,0.0000,0.0000,11.6840,186.1820,157.2260,MM,1295.00,FT,765.00,2.00
E,C,ZIMBABWE,ENKELDOOR,S,19.0200,E,DD,30.9000,STG,,A3,,18.3009,703.5800,13.2778,21.2222,179.5780,2.0320,2.0000,20.9444,20.7222,19.8889,18.7778,16.0000,13.4444,13.2778,14.9444,18.3333,21.2222,21.2222,20.8333,C,179.5780,133.8580,77.7240,20.0660,4.5720,5.3340,2.0320,2.5400,8.3820,27.6860,99.5680,142.2400,MM,4788.00,FT,504.00,6.00
E,C,ZIMBABWE,GWANDA,S,20.9500,E,DD,29.0000,STG,FMO,D,,20.3102,492.7600,13.9444,24.0556,109.7280,1.0160,2.0000,23.8333,23.1667,22.0000,20.6111,17.2778,13.9444,14.1667,16.7222,20.2222,23.6667,24.0556,24.0556,C,99.5680,109.7280,80.7720,17.0180,7.3660,6.0960,1.0160,1.7780,4.0640,19.0500,66.8020,79.5020,MM,3233.00,FT,645.00,6.00
E,C,ZIMBABWE,GWELO,S,19.4500,E,DD,29.8200,STG,,A3,,18.4491,707.6440,13.1667,21.6111,159.0040,0.7620,3.0000,21.1111,20.8333,20.1111,18.8333,16.0000,13.2222,13.1667,15.0556,18.9444,21.6111,21.4444,21.0556,C,159.0040,130.5560,95.5040,1.5240,9.9060,5.5880,1.0160,0.7620,8.6360,20.5740,119.8880,154.6860,MM,4629.00,FT,500.00,6.00
E,C,ZIMBABWE,HARARE,S,17.8333,E,DD,31.0167,FMO,,A3,,18.5370,839.7240,13.8333,21.3889,197.6120,1.2700,3.0000,20.7222,20.5556,20.0000,19.0556,16.1667,13.8889,13.8333,15.6111,18.8889,21.3889,21.3889,20.9444,C,192.2780,197.6120,114.8080,24.8920,10.4140,5.0800,1.2700,1.7780,4.3180,28.9560,97.2820,161.0360,MM,4831.00,FT,409.00,2.00
E,C,ZIMBABWE,KEZI,S,20.9333,E,DD,28.4667,FMO,STG,D,A3,20.4769,506.7300,14.1111,24.2778,136.3980,0.7620,3.0000,23.9444,23.2778,22.1667,20.6667,17.3889,14.1111,14.3889,16.7778,20.5000,24.1111,24.2778,24.1111,C,96.0120,136.3980,74.9300,15.2400,8.3820,5.0800,0.7620,1.0160,2.0320,14.4780,70.3580,82.0420,MM,3410.00,FT,510.00,2.00
E,C,ZIMBABWE,LIVINGSTO,S,17.8333,E,DD,25.8167,FMO,,A3,,22.1759,671.3220,16.1667,26.8889,153.1620,0.0000,4.0000,24.1111,24.1111,23.5000,22.5000,19.1667,16.1667,16.2222,19.0000,23.7222,26.8889,26.1111,24.6111,C,146.0500,153.1620,108.9660,24.6380,6.3500,1.2700,0.0000,0.5080,3.3020,21.5900,73.9140,131.5720,MM,3161.00,FT,990.00,2.00
E,C,ZIMBABWE,MATOPOS,S,20.4000,E,DD,28.4800,STG,FMO,A3,,17.7083,630.4788,11.5556,21.2778,142.2400,0.0254,3.0000,20.1111,20.0556,19.7222,18.3333,14.7222,11.6667,11.5556,14.5000,18.7778,21.2778,21.0000,20.7778,C,142.2400,117.8560,86.3600,22.6060,5.0800,2.5400,0.0254,0.0254,2.5400,24.6380,93.4720,133.0960,MM,4390.00,FT,530.00,6.00
E,C,ZIMBABWE,PLUMTREE,S,20.4800,E,DD,27.8000,FMO,,A3,D,19.6667,553.2120,14.3889,23.2778,116.5860,0.2540,2.0000,22.1111,21.6667,20.8333,19.8333,17.0556,14.3889,14.6667,16.7778,20.1111,23.2778,22.8889,22.3889,C,113.5380,113.0300,81.5340,22.0980,6.3500,3.8100,0.2540,0.7620,2.5400,17.0180,75.6920,116.5860,MM,4549.00,FT,740.00,2.00
E,C,ZIMBABWE,SABI-VALL,S,20.3500,E,DD,32.3333,STG,,D,A3,22.4861,443.7380,16.2778,26.4444,94.7420,2.5400,2.0000,25.0000,25.3333,24.3333,22.9444,19.8333,17.1111,16.2778,19.0000,22.5556,25.5000,26.4444,25.5000,C,94.7420,78.4860,62.9920,12.7000,8.3820,7.6200,2.5400,3.0480,5.5880,17.5260,65.0240,85.0900,MM,1470.00,FT,250.00,6.00
E,C,ZIMBABWE,VICTORIA-,S,18.0000,E,DD,25.8300,FMO,,A3,,23.4300,660.9870,17.6100,28.1400,158.3270,0.0250,3.0000,25.2200,25.1400,24.6900,23.7800,20.6100,17.6100,17.6100,20.3300,24.8600,28.1400,27.3600,25.8100,C,158.3270,151.7230,95.5890,15.3250,5.3340,0.6860,0.0250,0.2620,2.0320,21.2510,71.6280,138.8050,MM,3169.50,FT,940.00,2.00
E,C,ZIMBABWE,WANKIE,S,18.2200,E,DD,26.2900,FMO,,A3,,24.6852,590.2960,19.0000,29.3889,147.0660,0.0000,4.0000,26.3333,26.1667,25.8889,25.0556,22.0556,19.0556,19.0000,21.6667,26.0000,29.3889,28.6111,27.0000,C,146.8120,147.0660,79.5020,17.5260,4.5720,0.7620,0.0000,0.2540,1.0160,17.2720,57.1500,118.3640,MM,2567.00,FT,860.00,2.00
E,E,ALBANIA,BALLSH,N,40.6000,E,DD,19.6600,FSS,,A4,,15.2222,1103.8840,6.7778,23.8889,150.8760,23.8760,3.0000,6.7778,7.7778,10.2222,13.6111,17.1111,20.8889,23.3889,23.8889,21.0000,16.6111,12.6111,8.7778,C,129.0320,122.9360,109.9820,85.0900,70.1040,41.9100,23.8760,32.0040,68.0720,130.0480,150.8760,139.9540,MM,623.00,FT,8.00,15.00
E,E,ALBANIA,KRUME,N,42.1800,E,DD,20.4000,FD,FSM,A4,H,11.5880,949.9600,0.2778,22.2222,124.9680,23.1140,4.0000,0.2778,2.2778,5.7778,11.1111,15.2778,19.2222,21.6111,22.2222,18.2222,12.2778,7.7778,3.0000,C,99.0600,80.0100,83.0580,66.0400,71.8820,57.9120,23.1140,41.9100,67.0560,123.9520,110.9980,124.9680,MM,1423.00,FT,31.00,10.00
E,E,AUSTRIA,BLEIBERG,N,46.5800,E,DD,14.8000,FD,,H,A2,6.1991,1478.5340,-4.8889,16.3889,155.9560,72.8980,-1.0000,-4.8889,-2.6111,1.8889,6.1111,11.2222,14.5000,16.3889,15.5000,11.8889,6.7778,0.7222,-3.1111,C,72.8980,74.9300,94.9960,129.0320,135.8900,155.9560,138.9380,136.9060,147.0660,151.8920,140.9700,99.0600,MM,2965.00,FT,142.00,10.00
E,E,AUSTRIA,TRINS,N,47.0800,E,DD,11.4200,FBD,,A2,H,5.8426,996.9500,-3.3889,14.3889,143.0020,39.8780,1.0000,-3.3889,-1.3889,1.3889,4.8889,9.6111,12.6111,14.3889,14.1111,11.3889,6.7778,1.7222,-2.0000,C,48.0060,39.8780,50.0380,64.0080,89.9160,117.0940,140.9700,143.0020,94.9960,81.0260,75.9460,52.0700,MM,3981.00,FT,224.00,12.00
E,E,BELGIUM,GAND,N,51.0500,E,DD,3.7300,FD,,A2,,10.1574,819.6580,3.2778,18.1111,84.0740,44.9580,3.0000,3.2778,3.5000,6.1111,8.7778,13.5000,16.2222,18.1111,17.3889,14.8889,10.7222,6.0000,3.3889,C,60.9600,44.9580,57.9120,58.9280,56.8960,73.9140,82.0420,72.8980,68.0720,84.0740,77.9780,81.0260,MM,22.00,FT,47.00,10.00
E,E,BULGARIA,KAZANLAK,N,42.6200,E,DD,25.4000,FD,FBD,M,,11.2639,656.0820,0.6111,21.7778,98.0440,30.9880,-1.0000,0.6111,2.2222,6.2222,10.7778,15.6111,19.2222,21.7778,21.3889,17.2778,12.0000,5.7778,2.2778,C,40.8940,30.9880,30.9880,52.0700,81.0260,98.0440,68.0720,55.8800,42.9260,54.1020,54.1020,46.9900,MM,1220.00,FT,170.00,10.00
E,E,BULGARIA,SOFIA,N,42.6800,E,DD,23.3200,FBD,FD,M,H,10.3704,640.3340,-1.7222,21.2778,85.0900,29.9720,-1.0000,-1.7222,0.6111,4.6111,10.6111,15.3889,19.0000,21.2778,20.7222,16.7222,11.1111,5.5000,0.6111,C,33.0200,29.9720,39.1160,55.8800,83.0580,85.0900,67.0560,54.1020,48.0060,56.8960,49.0220,39.1160,MM,1803.00,FT,200.00,8.00
E,E,CORSICA,LUCCIANA,N,42.5300,E,DD,9.4200,FSS,,A4,,15.0463,663.9560,8.3889,22.8889,98.0440,7.8740,3.0000,8.3889,8.6111,10.0000,12.6111,16.0000,20.0000,22.8889,22.7778,20.2778,16.2778,12.7222,10.0000,C,69.0880,61.9760,58.9280,53.0860,33.0200,25.9080,7.8740,20.0660,55.8800,98.0440,97.0280,83.0580,MM,36.00,FT,20.00,15.00
E,E,CZECHOSLO,BRNO,N,49.1600,E,DD,16.6300,FD,,A2,,8.4352,509.2700,-2.1111,18.3889,71.1200,22.0980,0.1000,-2.1111,-0.7222,3.6111,8.5000,13.7778,16.7222,18.3889,17.3889,13.7778,8.6111,3.5000,-0.2222,C,24.8920,22.0980,23.1140,32.0040,54.1020,68.0720,71.1200,61.9760,40.8940,41.9100,38.1000,30.9880,MM,655.00,FT,415.00,10.00
E,E,CZECHOSLO,LIBEREC,N,50.7800,E,DD,15.0800,FD,FBD,A2,,7.0741,918.2100,-2.6111,16.7222,108.9660,55.1180,1.0000,-2.6111,-1.7222,2.0000,6.6111,12.0000,14.8889,16.7222,15.7222,12.2778,7.5000,2.5000,-1.0000,C,71.1200,58.9280,55.1180,67.0560,74.9300,97.0280,102.1080,108.9660,70.1040,71.8820,72.8980,68.0720,MM,1218.00,FT,418.00,12.00
E,E,CZECHOSLO,NITRA,N,48.3200,E,DD,18.0800,GP,,M,,9.5509,595.1220,-1.8889,20.1111,66.0400,35.0520,-1.0000,-1.8889,-0.2222,4.7222,9.7778,15.2222,18.0000,20.1111,19.2778,15.2778,9.7778,4.2778,0.2778,C,35.0520,37.0840,39.8780,42.9260,62.9920,66.0400,57.9120,54.1020,49.0220,51.0540,53.0860,45.9740,MM,475.00,FT,460.00,8.00
E,E,DENMARK,TYSTOFTE,N,55.2500,E,DD,11.3300,FD,,A2,,8.1806,535.6860,-0.3889,17.0000,66.0400,25.9080,1.0000,-0.1111,-0.3889,1.7222,6.3889,11.2778,14.8889,17.0000,16.8889,13.7778,9.2222,5.2222,2.2778,C,41.9100,30.9880,25.9080,33.0200,39.1160,40.8940,66.0400,66.0400,55.8800,51.0540,42.9260,41.9100,MM,42.00,FT,4.00,10.00
E,E,FINLAND,ENONTEKIO,N,68.3800,E,DD,24.1700,FBO,,S,,-2.0139,422.1480,-13.1111,11.6111,66.0400,22.0980,0.1000,-12.6111,-13.1111,-10.1111,-5.0000,1.5000,6.6111,11.6111,9.6111,4.7222,-0.8889,-6.2778,-10.2222,C,23.1140,23.1140,22.0980,23.8760,27.9400,52.0700,66.0400,54.1020,41.9100,29.9720,30.9880,26.9240,MM,1662.00,FT,50.00,17.00
E,E,FINLAND,JOKIOINEN,N,60.8200,E,DD,23.4700,FBO,,S,,3.8611,558.8000,-7.7778,16.2222,73.9140,24.8920,1.0000,-7.2222,-7.7778,-4.6111,2.2222,8.7778,13.7222,16.2222,14.7222,9.7222,4.2778,-0.2222,-3.5000,C,35.0520,26.9240,24.8920,33.0200,39.1160,41.9100,70.1040,73.9140,60.9600,60.9600,51.0540,40.8940,MM,337.00,FT,75.00,17.00
E,E,FINLAND,KIHNIO,N,62.2000,E,DD,23.3200,FBO,,S,,3.0231,551.9420,-8.6111,16.0000,80.0100,23.1140,0.1000,-8.6111,-8.6111,-5.2222,1.1111,8.0000,13.0000,16.0000,14.1111,9.0000,3.2222,-0.9444,-4.7778,C,30.9880,23.8760,23.1140,29.9720,39.8780,53.0860,80.0100,72.8980,58.9280,54.1020,45.9740,39.1160,MM,514.00,FT,110.00,17.00
E,E,FRANCE,BORDEAUX,N,44.8300,E,DD,0.5300,FD,,A2,,13.3981,798.0680,5.7778,21.2222,89.9160,49.0220,4.0000,5.8889,7.0000,10.1111,12.6111,15.7222,19.2778,21.2222,21.0000,18.7222,14.2222,9.2222,5.7778,C,67.0560,60.9600,68.0720,58.9280,66.0400,57.9120,49.0220,55.1180,64.0080,73.9140,89.9160,87.1220,MM,242.00,FT,48.00,10.00
E,E,FRANCE,LILLE,N,50.5700,E,DD,3.1000,FD,,A2,,9.8843,688.0860,2.8889,17.5000,69.0880,40.8940,2.0000,2.8889,3.5000,6.1111,9.0000,12.3889,15.2222,17.2778,17.5000,15.0000,10.6111,6.1111,3.0000,C,56.8960,40.8940,48.0060,46.9900,56.8960,53.0860,68.0720,60.9600,54.1020,69.0880,68.0720,65.0240,MM,104.00,FT,60.00,10.00
E,E,FRANCE,NICE,N,43.6600,E,DD,7.2100,FSS,,H,,15.1250,861.8220,8.2778,22.6111,129.0320,20.0660,3.0000,8.2778,9.1111,10.8889,13.2778,16.0556,20.0000,22.6111,22.6111,20.6111,16.7778,12.2778,9.0000,C,68.0720,60.9600,72.8980,72.8980,68.0720,35.0520,20.0660,26.9240,76.9620,123.9520,129.0320,106.9340,MM,16.00,FT,2.00,15.00
E,E,GERMANY,BERCHTESG,N,47.3800,E,DD,13.0200,FBD,,H,,7.1435,1514.0940,-2.7222,16.2778,218.9480,85.0900,0.1000,-2.7222,-1.2222,3.0000,7.1111,11.7222,14.7778,16.2778,15.3889,12.6111,7.2778,2.7222,-1.2222,C,100.0760,100.0760,87.8840,103.1240,135.8900,180.0860,218.9480,182.1180,127.0000,105.9180,85.0900,87.8840,MM,1777.00,FT,228.00,12.00
E,E,GERMANY,BERLIN,N,52.4500,E,DD,13.3000,FBD,,A2,,8.7546,593.8520,-0.3889,18.2778,73.9140,35.0520,0.1000,-0.3889,0.3889,3.8889,8.2778,13.7222,16.5000,18.2778,17.2222,13.7778,8.7778,3.8889,0.7222,C,50.0380,36.0680,35.0520,42.9260,46.9900,58.9280,73.9140,64.0080,43.9420,48.0060,45.9740,48.0060,MM,180.00,FT,160.00,12.00
E,E,GERMANY,BONN,N,50.7200,E,DD,7.0800,FD,,A2,S,10.1713,639.8260,1.8889,18.6111,81.0260,34.0360,1.0000,1.8889,2.5000,5.8889,9.6111,13.7778,17.0000,18.6111,18.0000,15.1111,10.2778,6.2778,3.1111,C,46.9900,42.9260,34.0360,46.9900,57.9120,73.9140,67.0560,81.0260,51.0540,45.9740,48.0060,43.9420,MM,200.00,FT,235.00,10.00
E,E,GERMANY,ISNY,N,47.6800,E,DD,10.0400,FBD,,A2,,6.7407,1683.0040,-3.1111,16.1111,207.0100,99.0600,0.1000,-3.1111,-1.8889,2.2222,6.5000,11.0000,14.5000,16.1111,15.3889,12.5000,7.1111,2.2778,-1.7222,C,130.0480,119.1260,99.0600,108.9660,157.9880,186.9440,207.0100,171.9580,154.9400,122.9360,118.1100,105.9180,MM,2341.00,FT,320.00,12.00
E,E,GREECE,CHIOS,N,38.3700,E,DD,26.1500,FSS,,H,,18.7917,711.9620,10.8889,28.1111,173.9900,1.0160,6.0000,10.8889,10.8889,12.2778,17.9444,21.0000,25.6111,28.1111,27.7778,23.8889,19.7222,15.2778,12.1111,C,173.9900,97.0280,75.9460,36.0680,23.8760,6.0960,2.0320,1.0160,12.9540,42.9260,99.0600,140.9700,MM,19.00,FT,2.00,23.00
E,E,GREECE,SPARTE,N,37.0800,E,DD,22.4500,FSS,,H,,17.3796,818.6420,8.7778,27.2222,151.8920,10.9220,4.0000,8.7778,9.5000,11.6111,15.1111,19.2222,23.5000,27.0000,27.2222,23.7222,18.6111,13.7778,10.5000,C,125.9840,89.9160,72.8980,43.9420,46.9900,30.9880,10.9220,17.0180,35.0520,77.9780,115.0620,151.8920,MM,845.00,FT,28.00,15.00
E,E,HUNGARY,BAJA,N,46.1700,E,DD,18.9700,FD,,A2,,10.9074,598.9320,-1.2778,21.7778,66.0400,29.9720,-2.0000,-1.2778,0.3889,6.0000,11.3889,16.7222,19.8889,21.7778,21.2222,17.1111,11.2778,5.5000,0.8889,C,33.0200,29.9720,39.1160,56.8960,66.0400,65.0240,53.0860,49.0220,50.0380,55.8800,58.9280,41.9100,MM,374.00,FT,400.00,10.00
E,E,HUNGARY,KOMPOLT,N,47.7300,E,DD,20.2300,GP,,M,,10.2361,541.7820,-2.2222,21.5000,66.0400,26.9240,-1.0000,-2.2222,0.1111,5.0000,10.5000,16.5000,19.2778,21.5000,20.7778,16.3889,10.5000,4.2778,0.2222,C,26.9240,28.9560,34.0360,39.8780,55.8800,66.0400,55.1180,50.0380,41.9100,49.0220,54.1020,39.8780,MM,417.00,FT,440.00,8.00
E,E,IRAN,ABADAN,N,30.3700,E,DD,48.2500,DSS,DSD,D,H,25.1528,172.5168,11.5000,35.7778,37.0840,0.0000,5.0000,11.5000,13.6111,18.0000,24.8889,30.7778,33.5000,35.5000,35.7778,32.0000,26.8889,23.7778,15.6111,C,37.0840,34.0360,16.0020,14.9860,6.0960,0.0000,1.0160,0.0000,0.0000,3.0480,24.8920,35.0520,MM,9.00,FT,68.00,27.00
E,E,IRAN,BAM,N,29.0700,E,DD,58.4000,DSS,DSD,D,,20.9907,140.0556,8.5000,33.0000,27.9400,0.0254,5.0000,8.5000,12.0000,16.6111,20.0000,26.5000,30.3889,33.0000,31.0000,26.6111,21.5000,13.7778,12.0000,C,25.9080,18.0340,25.9080,18.0340,5.0800,0.0254,0.0254,0.0254,0.0254,5.0800,13.9700,27.9400,MM,3483.00,FT,275.00,27.00
E,E,IRAN,BOUCHEHR,N,28.9800,E,DD,50.8300,DSS,,D,,23.8380,257.1496,14.0000,32.3889,71.1200,0.0254,5.0000,14.0000,15.0000,18.6111,23.5000,27.7778,29.7778,32.0000,32.3889,29.8889,26.1111,21.0000,16.0000,C,71.1200,38.1000,23.8760,8.8900,1.0160,0.0254,0.0254,0.0254,0.0254,5.0800,44.9580,64.0080,MM,26.00,FT,2.00,27.00
E,E,IRAN,CHAHPOUR,N,38.1500,E,DD,44.7800,GS,DSD,H,,10.6759,414.0200,-1.8889,23.7222,85.0900,3.0480,-4.0000,-1.8889,-1.5000,1.2778,8.2778,13.0000,20.2778,23.5000,23.7222,18.8889,14.2222,8.2222,0.1111,C,39.8780,38.1000,51.0540,85.0900,70.1040,23.8760,9.9060,3.0480,5.0800,14.9860,29.9720,42.9260,MM,4427.00,FT,370.00,25.00
E,E,IRAN,DJASK,N,25.6333,E,DD,57.7333,DSS,,H,,26.3750,120.1420,19.2778,32.2778,29.9720,0.0000,6.0000,19.2778,19.8889,22.7222,26.2778,29.5000,31.7222,32.2778,31.2778,30.2778,28.0000,24.2778,21.0000,C,29.9720,26.9240,18.0340,4.0640,0.0000,1.0160,1.0160,0.0000,0.0000,3.0480,7.1120,28.9560,MM,13.00,FT,2.00,27.00
E,E,IRAN,HENGAM,N,26.6500,E,DD,55.8833,DSS,,H,,26.0139,137.1600,18.0000,32.5000,37.0840,0.0000,5.0000,18.0000,19.0000,22.1111,25.1111,27.6111,30.5000,32.5000,31.7222,31.3889,30.0000,24.2222,20.0000,C,27.9400,35.0520,11.9380,3.0480,1.0160,0.0000,0.0000,0.0000,1.0160,1.0160,19.0500,37.0840,MM,16.00,FT,9.00,27.00
